"FBCP1_4.no","FBCP1_4.si","FBCP1_6.indígena?","FBCP1_6.mestizo/a?","FBCP1_7.casado","FBCP1_7.separado","FBCP1_7.soltero","FBCP1_7.unión libre","FBCH_17.no","FBCH_17.si","FSCCN_23.hombre","FSCCN_23.mujer","FBCH_1.carretera/ calle pavimentada o adoquinada","FBCH_1.empedrado","FBCH_1.lastrado/ calle de tierra","FBCH_1.sendero","FBCH_2.casa o villa","FBCH_2.departamento","FBCH_2.mediagua","FBCH_2.rancho","FBCH_3.asbesto(eternit)?","FBCH_3.hormigón/losa/cemento?","FBCH_3.teja?","FBCH_3.zinc?","FBCH_4.asbesto/cemento (fibrolit)?","FBCH_4.hormigón/bloque/ladrillo?","FBCH_4.madera?","FBCH_5.cemento/ladrillo?","FBCH_5.cerámica/baldosa/vinyl?","FBCH_5.duela/ parquet/ tabloncillo/ tablón tratado/ piso flotante ?","FBCH_5.tabla/tablón no tratado?","FBCH_6.otra fuente por tubería?","FBCH_6.pozo?","FBCH_6.red pública?","FBCH_6.río/ vertiente/ acequia?","FBCH_7.no recibe agua por tubería, sino por otros medios?","FBCH_7.por tubería dentro de la vivienda?","FBCH_7.por tubería fuera de la vivienda pero dentro del edificio, lote o terreno?","FBCH_8.excusado y alcantarillado?","FBCH_8.excusado y pozo ciego?","FBCH_8.excusado y pozo séptico?","FBCH_8.no tiene?","FBCH_10.la queman?","FBCH_10.servicio municipal ?","FBCH_11","FBCH_12","FBCH_13.la beben tal como llega al hogar?","FBCH_13.la hierven?","FBCH_14.gas?","FBCH_14.leña/carbón?","FBCH_15.no","FBCH_15.si","FBCH_16.no","FBCH_16.si","FBCH_18.cedida?","FBCH_18.en arriendo?","FBCH_18.propia y la está pagando?","FBCH_18.propia y totalmente pagada ?","FBCP1_1","FBCP1_5","FBCP1_8.Educación Básica","FBCP1_8.Educación Media/Bachillerato","FBCP1_8.Superior","FIPA_4.no","FIPA_4.si","FIPA_5.entre una hora y menos de 24 horas?","FIPA_5.inmediatamente después de nacido (después del parto)?","FIPA_5.más de un día?","FIPA_5.menos de una hora?","FIPA_6.no","FIPA_6.si","FIPA_11.no","FIPA_11.si","FIPA_12.no","FIPA_12.si","FIPA_13.no","FIPA_13.si","FIPA_14","FIPA_15.no","FIPA_15.si","FIPA_17.no","FIPA_17.si","FIPA_19.no","FIPA_19.no sabe / no responde","FIPA_19.si","FIPA_20.no","FIPA_20.si","FIPA_21","FIPA_22.no","FIPA_22.si","FIPA_24.no","FIPA_24.no sabe / no responde","FIPA_24.si","FIPA_26.no","FIPA_26.si","FIPA_28.no","FIPA_28.no sabe / no responde","FIPA_28.si","FIPA_32.no","FIPA_32.si","FIPA_33.no","FIPA_33.no sabe / no responde","FIPA_33.si","FIPA_34.no","FIPA_34.si","FIPA_35.no","FIPA_35.si","FIPA_36.no","FIPA_36.no sabe / no responde","FIPA_36.si","FBCP1_3.no quería más hijos?","FBCP1_3.quería esperar mas tiempo ?","FBCP1_3.tener ese hijo?","FSCE_2.clínica/consultorio privado","FSCE_2.establecimientos de salud del msp","FSCE_2.hospital/clínica/dispensario del iess","FSCE_3","FSCE_4","FSCE_5.no","FSCE_5.si","FSCE_6.clínica/consultorio privado","FSCE_6.en casa","FSCE_6.establecimientos de salud del msp","FSCE_6.hospital/clínica/dispensario del iess","FSCE_7.médico","FSCE_7.obstetriz","FSCE_8.césaria","FSCE_8.normal (vaginal)","FSCE_9.a tiempo","FSCE_9.prematuro","FSCE_10.no","FSCE_10.si","FSCE_11","FSCE_12","FSCE_13","FSCE_14.clínica/consultorio privado","FSCE_14.consejo provincial/unidad municipal de salud","FSCE_14.establecimientos de salud del msp","FSCN_2.gramos","FSCN_2.kilos-gramos","FSCN_2.libras-onzas","FSCN_2.no sabe","FSCN_5.igual","FSCN_5.más grande","FSCN_5.pequeño","FSCN_6.no","FSCN_6.si","FSCN_6.si le entregaron pero se perdio","FSCN_7.no","FSCN_7.si","FSCN_9.no","FSCN_9.si","FSCN_11.no","FSCN_11.si","FSCN_13.no","FSCN_13.si","FSCCN_2","FSCCN_3","FSCCN_4","FSCCN_5.¿estaba enfermo?","FSCCN_5.¿para control niño sano?","FSCCN_6.clínica/consultorio privado","FSCCN_6.establecimientos de salud del msp","FSCCN_6.hospital/clínica/dispensario del iess","FSCCN_8","FSCCN_9","FSCCN_10","FSCCN_11","FSCCN_12","FSCCN_13","FSCCN_14","FSCCN_15","FSCCN_16","FSCCN_17","FSCCN_18","FSCCN_19","FSCCN_21.0-11","FSCCN_21.12-18","FSCCN_21.19-23","FSCCN_21.24-30","FSCCN_21.31-35","FSCCN_22","FIPA_1","FIPA_2","FIPA_3","FIEI_1.no","FIEI_1.si","FIEI_4.no","FIEI_4.si","dcronica"
0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,4,3,1,0,1,0,1,0,0,1,0,0,0,1,36,3,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,2.39811866628262,1,0,1,0,0,1,0,1,0,1.27904122427794,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,8,7,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,17,17,17,17,17,17,17,17,17,17,17,17,0,0,1,0,0,20,0,0,1,1,0,0,1,"0"
0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,5,4,0,1,1,0,1,0,1,0,0,0,0,1,43,6,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,3,1,0,1,0,0,0,1,1,0,1.26419015473031,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,3,9,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,16,16,16,16,17,16,16,16,16,17,16,16,0,0,0,0,1,35,0,3,1,1,0,1,0,"0"
1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,2,0,1,1,0,1,0,0,1,0,1,0,0,41,2,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1.407910601923,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,3,9,1,0,0,0,0,1,1,0,0,1,1,0,1,0,4.62348778822342e-15,0.461697855923603,1.09705662115897,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,17.3076745166911,17.3076745166911,17.493091569635,17.493091569635,17.5600788755602,17.493091569635,17.493091569635,17.493091569635,17.493091569635,17.5600788755602,17.493091569635,17.493091569635,1,0,0,0,0,7,66,66,66,1,0,1,0,"0"
1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,4,2,0,1,1,0,1,0,1,0,0,1,0,0,23,3,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,2,17,0,1,0,0,1,0,1,0,0,1,1,0,0,1,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,2,0,0,1,0,1,0,16.9779222975195,16.9779222975195,17.2696639945946,17.2696639945946,17.4189177347584,17.2696639945946,17.2696639945946,17.2696639945946,17.2696639945946,17.4189177347584,17.2696639945946,17.2696639945946,0,0,0,0,1,33,0,0,2,1,0,1,0,"0"
0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,2,2,1,0,1,0,1,0,1,0,1,0,0,0,32,4,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,2.01783367461003,0,0,1,0,0,1,0,1,0,1.21464166443108,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,4,9,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,17.0905971814502,17.0905971814502,17.1749490107517,17.1749490107517,17.2181638030506,17.1749490107517,17.1749490107517,17.1749490107517,17.1749490107517,17.2181638030506,17.1749490107517,17.1749490107517,0,0,0,0,1,31,0,0,1,1,0,0,1,"1"
0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,3,2,1,0,1,0,1,0,1,0,0,0,0,1,32,4,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,16,5,0,1,0,0,1,0,1,0,0,1,0,1,0,1,5,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,17,17,18,18,18,18,18,18,18,18,18,18,0,1,0,0,0,12,66,66,66,1,0,1,0,"0"
1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,4,4,1,0,1,0,1,0,1,0,0,0,0,1,18,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,5,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,4,8,0,1,0,0,1,0,0,1,0,1,1,0,1,0,2.3427364544423e-33,0.569939204682851,0.87724523099294,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,17,17,17,17,18,17,17,17,17,18,17,17,0,1,0,0,0,15,66,66,66,1,0,1,0,"0"
0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2,1,0,1,1,0,0,1,1,0,0,1,0,0,23,2,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,3,1,0,1,0,1,0,0,0,1,2,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,4,4,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,18,18,18,18,18,18,18,18,18,18,18,18,1,0,0,0,0,7,66,66,66,1,0,1,0,"1"
0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2,2,0,1,1,0,1,0,1,0,0,1,0,0,20,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,3,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,8.81868987739199,7.21483230301837,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,17,17,17,17,17,17,17,17,17,17,17,17,0,0,1,0,0,22,0,4,0,1,0,1,0,"0"
1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,3,2,0,0,1,0,1,0,1,0,0,0,0,0,27,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,4,1,0,0,1,0,0,1,0,1,2,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,12,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,6.06424353916897e-38,0.345392673932759,1.15264072163537,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,77,77,77,0,1,0,1,0,17.086717876318,17.086717876318,17.2929771563402,17.2929771563402,17.3912167675798,17.2929771563402,17.2929771563402,17.2929771563402,17.2929771563402,17.3912167675798,17.2929771563402,17.2929771563402,1,0,0,0,0,7,66,66,66,1,0,1,0,"0"
0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,5,4,1,0,1,0,1,0,1,0,0,0,0,1,20,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,2.94927801547265,1,0,0,1,0,0,1,0,1,2,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,12,6,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,17,17,17,18,18,17,18,17,18,18,17,18,0,0,1,0,0,21,0,2,1,1,0,0,1,"1"
0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,6,5,1,0,1,0,1,0,0,1,0,0,0,1,20,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,6,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,4,12,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,17,17,18,18,18,18,18,18,18,18,18,18,0,1,0,0,0,18,66,66,66,1,0,1,0,"0"
0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,27,2,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,2.25443768677302,0,0,1,0,0,1,0,1,0,1.12074905514,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,4,9,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,16,16,16,17,17,16,17,16,17,17,16,17,0,0,0,0,1,33,0,0,2,1,0,1,0,"1"
0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,4,4,1,0,1,0,1,0,1,0,0,0,0,1,23,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,2,1,0,1,0,0,0,1,0,1,3,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,8.9781988421461,4.44732880399133,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,16.6276917780006,16.6276917780006,17.0434665568427,17.0434665568427,17.1513120024441,17.0434665568427,17.0434665568427,17.0434665568427,17.0434665568427,17.1513120024441,17.0434665568427,17.0434665568427,0,0,0,0,1,31,0,0,1,1,0,1,0,"0"
0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,25,2,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,4,1,0,0,1,1,0,0,0,1,2,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,8,3,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,2,0,1,0,1,0,17,17,17,17,17,17,17,17,17,17,17,17,0,0,1,0,0,22,0,0,1,1,0,1,0,"1"
1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,3,3,0,1,1,0,1,0,1,0,1,0,0,0,16,1.75355009901528,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1.96162119199205,1,0,1,0,0,0,1,0,1,3,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,4,9,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,2,0,0,0,1,0,1,0,17.4221623750838,17.4221623750838,17.4698195328858,17.4698195328858,17.5114522188406,17.4698195328858,17.4698195328858,17.4698195328858,17.4698195328858,17.5114522188406,17.4698195328858,17.4698195328858,0,1,0,0,0,16,66,66,66,1,0,1,0,"0"
0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2,2,1,0,1,0,1,0,1,0,1,0,0,0,24,2,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,2,1,0,1,0,1,0,0,0,1,2,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,5,6,0,1,0,0,1,0,1,0,0,1,1,0,1,0,2.25542234379188e-56,0.354863734113824,1.39864950829214,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,18,18,18,18,18,18,18,18,18,18,18,18,1,0,0,0,0,6,66,66,66,0,1,1,0,"0"
1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,21,2,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,8,5,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,2,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,2,0,0,1,0,1,0,16.8557646654584,16.8557646654584,17.0292349477516,17.0292349477516,17.3021300077651,17.0292349477516,17.0292349477516,17.0292349477516,17.0292349477516,17.3021300077651,17.0292349477516,17.0292349477516,0,0,0,1,0,30,0,0,1,1,0,1,0,"0"
0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,3,3,0,1,0,1,1,0,0,1,0,0,0,1,21,2,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,2,1,0,0,1,1,0,0,0,1,3,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,8,3,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,16,16,16,17,17,16,17,16,17,17,16,17,0,0,0,1,0,26,0,0,1,1,0,0,1,"1"
0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,1,0,1,1,0,1,0,1,0,0,0,0,1,10,1.80959707663865,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1.83052105722177,1,0,1,0,0,1,0,1,0,1.55745230630138,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,4,3,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,2,0,1,0,1,0,18,18,18,18,17.5457673750883,18,18,18,18,17.5457673750883,18,18,1,0,0,0,0,5,66,66,66,1,0,1,0,"1"
0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,3,3,0,1,1,0,1,0,1,0,0,0,0,1,20,1.72220376994003,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,4,1,0,0,1,0,0,1,0,1,2,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,8,7,0,1,1,0,0,0,1,0,1,0,1,0,1,0,4.34227324862407e-60,0.31687252753127,1.10446211887346,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,3,0,1,0,1,0,17.0294704702849,17.0294704702849,17.1231781719087,17.1231781719087,17.2225636634074,17.1231781719087,17.1231781719087,17.1231781719087,17.1231781719087,17.2225636634074,17.1231781719087,17.1231781719087,0,0,0,0,1,33,0,0,1,1,0,0,1,"1"
0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,4,3,0,1,1,0,1,0,1,0,0,0,0,1,15,1.30217136597334,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,2,1,0,0,1,1,0,0,0,1,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,5,2,0,1,0,0,1,0,1,0,0,1,1,0,1,0,9.73914561508604e-62,0.209655606295237,1.02564795565862,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,2,0,0,1,0,1,0,16.4336976954115,16.4336976954115,17.048846388484,17.048846388484,17.1109987796406,17.048846388484,17.048846388484,17.048846388484,17.048846388484,17.1109987796406,17.048846388484,17.048846388484,0,0,0,0,1,31,0,0,1,0,1,1,0,"1"
1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,4,2,1,0,1,0,1,0,0,1,0,1,0,0,32,3,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,3,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,12,6,0,1,0,0,0,0,1,0,0,1,1,0,1,0,6.04421392373597e-65,0.21498473272534,1.50640289573596,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,5,0,0,0,1,0,1,0,18,18,18,18,18,18,18,18,18,18,18,18,1,0,0,0,0,9,66,66,66,1,0,1,0,"0"
0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,3,2,1,0,0,1,1,0,1,0,0,0,0,1,41,3,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1.77171300410785,1,0,1,0,0,0,1,0,1,3,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,2.12225589829772e-67,0.19689202173688,1.19045910562137,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,17.1088316640915,17.1088316640915,17.2402020299483,17.2402020299483,17.2892517290849,17.2402020299483,17.2402020299483,17.2402020299483,17.2402020299483,17.2892517290849,17.2402020299483,17.2402020299483,0,0,0,1,0,29,0,4,0,1,0,0,1,"0"
0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,1,0,1,0,1,1,0,1,0,1,0,0,0,11,1.73808124323399,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1.83826526715841,0,0,1,0,0,1,0,1,0,1.37657373267236,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,6,5,0,1,0,0,1,0,1,0,0,1,1,0,0,1,6,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,6,2,0,0,1,0,1,0,17.2979585644347,17.2979585644347,17.3372661485535,17.3372661485535,17.3975902293619,17.3372661485535,17.3372661485535,17.3372661485535,17.3372661485535,17.3975902293619,17.3372661485535,17.3372661485535,1,0,0,0,0,1,66,66,66,1,0,0,1,"0"
0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,4,4,1,0,0,1,1,0,1,0,0,0,0,1,43,7,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1.52441819950361,0,0,1,0,0,1,0,1,0,1.23401017086539,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,4,4,0,1,0,0,1,0,1,0,0,1,1,0,1,0,7.58854928716637e-69,0.146705619861557,1.15864000295335,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,17.1042668844621,17.1042668844621,17.1691385276637,17.1691385276637,17.2145408927141,17.1691385276637,17.1691385276637,17.1691385276637,17.1691385276637,17.2145408927141,17.1691385276637,17.1691385276637,0,0,0,1,0,26,0,0,1,1,0,1,0,"0"
0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,3,2,0,1,0,1,1,0,1,0,1,0,0,0,23,2,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1.54638691783262,0,0,1,0,0,1,0,1,0,1.43858802680272,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,10,6,0,1,0,0,1,0,0,1,0,1,1,0,1,0,2.43307067528465e-71,0.0783131976448624,1.44064097697418,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,17,17,18,18,18,18,18,18,18,18,18,18,0,1,0,0,0,12,66,66,66,0,1,0,1,"1"
