"FBCP1_4.no","FBCP1_4.si","FBCP1_6.indígena?","FBCP1_6.mestizo/a?","FBCP1_7.casado","FBCP1_7.divorciado","FBCP1_7.separado","FBCP1_7.soltero","FBCP1_7.unión libre","FBCH_17.no","FBCH_17.si","FSCCN_23.hombre","FSCCN_23.mujer","FBCH_1.carretera/ calle pavimentada o adoquinada","FBCH_1.empedrado","FBCH_1.lastrado/ calle de tierra","FBCH_1.sendero","FBCH_2.casa o villa","FBCH_2.departamento","FBCH_2.mediagua","FBCH_2.rancho","FBCH_3.asbesto(eternit)?","FBCH_3.hormigón/losa/cemento?","FBCH_3.teja?","FBCH_3.zinc?","FBCH_4.asbesto/cemento (fibrolit)?","FBCH_4.hormigón/bloque/ladrillo?","FBCH_4.madera?","FBCH_5.cemento/ladrillo?","FBCH_5.cerámica/baldosa/vinyl?","FBCH_5.duela/ parquet/ tabloncillo/ tablón tratado/ piso flotante ?","FBCH_5.tabla/tablón no tratado?","FBCH_6.otra fuente por tubería?","FBCH_6.pozo?","FBCH_6.red pública?","FBCH_6.río/ vertiente/ acequia?","FBCH_7.no recibe agua por tubería, sino por otros medios?","FBCH_7.por tubería dentro de la vivienda?","FBCH_7.por tubería fuera de la vivienda pero dentro del edificio, lote o terreno?","FBCH_8.excusado y alcantarillado?","FBCH_8.excusado y pozo ciego?","FBCH_8.excusado y pozo séptico?","FBCH_8.no tiene?","FBCH_10.la queman?","FBCH_10.servicio municipal ?","FBCH_11","FBCH_12","FBCH_13.la beben tal como llega al hogar?","FBCH_13.la hierven?","FBCH_14.gas?","FBCH_14.leña/carbón?","FBCH_15.no","FBCH_15.si","FBCH_16.no","FBCH_16.si","FBCH_18.cedida?","FBCH_18.en arriendo?","FBCH_18.propia y la está pagando?","FBCH_18.propia y totalmente pagada ?","FBCP1_1","FBCP1_5","FBCP1_8.Educación Básica","FBCP1_8.Educación Media/Bachillerato","FBCP1_8.Superior","FIPA_4.no","FIPA_4.si","FIPA_5.entre una hora y menos de 24 horas?","FIPA_5.inmediatamente después de nacido (después del parto)?","FIPA_5.más de un día?","FIPA_5.menos de una hora?","FIPA_6.no","FIPA_6.si","FIPA_11.no","FIPA_11.si","FIPA_12.no","FIPA_12.si","FIPA_13.no","FIPA_13.si","FIPA_14","FIPA_15.no","FIPA_15.si","FIPA_17.no","FIPA_17.si","FIPA_19.no","FIPA_19.no sabe / no responde","FIPA_19.si","FIPA_20.no","FIPA_20.si","FIPA_21","FIPA_22.no","FIPA_22.si","FIPA_24.no","FIPA_24.no sabe / no responde","FIPA_24.si","FIPA_26.no","FIPA_26.si","FIPA_28.no","FIPA_28.no sabe / no responde","FIPA_28.si","FIPA_32.no","FIPA_32.si","FIPA_33.no","FIPA_33.no sabe / no responde","FIPA_33.si","FIPA_34.no","FIPA_34.si","FIPA_35.no","FIPA_35.si","FIPA_36.no","FIPA_36.no sabe / no responde","FIPA_36.si","FBCP1_3.no quería más hijos?","FBCP1_3.quería esperar mas tiempo ?","FBCP1_3.tener ese hijo?","FSCE_2.clínica/consultorio privado","FSCE_2.establecimientos de salud del msp","FSCE_2.hospital/clínica/dispensario del iess","FSCE_3","FSCE_4","FSCE_5.no","FSCE_5.si","FSCE_6.clínica/consultorio privado","FSCE_6.en casa","FSCE_6.establecimientos de salud del msp","FSCE_6.hospital/clínica/dispensario del iess","FSCE_7.médico","FSCE_7.obstetriz","FSCE_8.césaria","FSCE_8.normal (vaginal)","FSCE_9.a tiempo","FSCE_9.prematuro","FSCE_10.no","FSCE_10.si","FSCE_11","FSCE_12","FSCE_13","FSCE_14.clínica/consultorio privado","FSCE_14.consejo provincial/unidad municipal de salud","FSCE_14.establecimientos de salud del msp","FSCN_2.gramos","FSCN_2.kilos-gramos","FSCN_2.libras-onzas","FSCN_2.no sabe","FSCN_5.igual","FSCN_5.más grande","FSCN_5.pequeño","FSCN_6.no","FSCN_6.si","FSCN_6.si le entregaron pero se perdio","FSCN_7.no","FSCN_7.si","FSCN_9.no","FSCN_9.si","FSCN_11.no","FSCN_11.si","FSCN_13.no","FSCN_13.si","FSCCN_2","FSCCN_3","FSCCN_4","FSCCN_5.¿estaba enfermo?","FSCCN_5.¿para control niño sano?","FSCCN_6.clínica/consultorio privado","FSCCN_6.establecimientos de salud del msp","FSCCN_6.hospital/clínica/dispensario del iess","FSCCN_8","FSCCN_9","FSCCN_10","FSCCN_11","FSCCN_12","FSCCN_13","FSCCN_14","FSCCN_15","FSCCN_16","FSCCN_17","FSCCN_18","FSCCN_19","FSCCN_21.0-11","FSCCN_21.12-18","FSCCN_21.19-23","FSCCN_21.24-30","FSCCN_21.31-35","FSCCN_22","FIPA_1","FIPA_2","FIPA_3","FIEI_1.no","FIEI_1.si","FIEI_4.no","FIEI_4.si","dcronica"
1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,-0.780091619999308,-0.0585570106977051,0,1,0,1,1,0,1,0,0,0,0,1,2.4016565530421,4.05472981927425,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,-0.340437790516323,1,0,1,0,1,0,0,1,0,-0.504622866800794,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,-0.0809851400533922,0.155064113119756,0,0,0,1,0,0,0,0,0,1,1,0,1,0,-0.485335096443568,0.668541667641162,-0.14109290117416,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,-0.253069330898656,-0.183682721675744,0.0704263789709185,1,0,0,1,0,-0.274321450862582,-0.173815912240509,-0.316351508671739,-0.455509541652036,-0.44653914199358,-0.31507978310632,-0.457427435157536,-0.318404518108082,-0.462010648112474,-0.551359967048907,-0.317881398224028,-0.455082050307311,0,0,0,0,1,0.798098787653287,-0.915915826367073,-0.992275400670931,-0.873107655082307,1,0,0,1,"1"
1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.780091619999308,-0.0585570106977051,1,0,0,1,1,0,1,0,0,0,0,1,1.99559763945036,1.93552517878985,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,-1.24660036121253,1,0,1,0,1,0,0,0,1,-0.934141010040384,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0.823941263072426,-0.38700504760555,0,1,0,1,0,0,0,0,0,1,1,0,0,1,-0.519047072792045,-1.00888249066132,0.384352400674838,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.253069330898656,-0.183682721675744,-0.0483096463933397,0,1,0,1,0,-0.355425535755722,-0.170983134120462,-0.313539623282202,-0.452566835951777,-0.384860089821518,-0.312274060310249,-0.454482004668252,-0.315571926248215,-0.459045969163179,-0.585899072405659,-0.315054237019162,-0.452132250713283,0,0,0,1,0,0.644136602366238,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"0"
1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1.51744299049352,-1.82882292495323,0,1,0,1,1,0,1,0,0,0,0,1,-0.71146178449454,0.522722085133584,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0.0191505962858393,1,0,1,0,1,0,0,1,0,-0.274857375851018,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.59995803058556,-0.333812963215898,0,0,0,1,0,0,0,0,0,1,1,0,0,1,-0.519047072792045,-1.00888249066132,0.384352400674838,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,-0.253069330898656,-0.183682721675744,-0.0483096463933397,1,0,0,1,0,-0.868402278888824,-0.803120425055977,-0.893499085250152,-0.822595225545532,-0.803844735929418,-0.890962469622678,-0.824853020877635,-0.899802157371938,-0.831837368987231,-0.904645732099495,-0.898164379904741,-0.823052656823348,0,0,0,0,0,1.56790971408853,-0.915915826367073,-0.992275400670931,-0.873107655082307,1,0,0,1,"1"
1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,-0.0427402495050958,-0.0585570106977051,1,0,1,0,1,0,0,1,0,0,0,1,1.04812684106965,1.22912363196172,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,-1.24660036121253,1,0,1,0,1,0,0,0,1,0.692350715432528,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,-0.884870047759827,0.322569329163216,0,1,0,0,1,0,1,0,0,1,1,0,0,1,-0.519047072792045,-1.00888249066132,0.384352400674838,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,-0.253069330898656,-0.183682721675744,-0.0483096463933397,0,1,0,1,0,0.369122169948524,0.401259327817565,0.367485305326515,0.316178769168864,0.166429878978511,0.367258318213936,0.314975418011172,0.3704680084948,0.315439876520559,0.17133378367534,0.369670419566603,0.318466546745819,0,0,1,0,0,0.105268953861566,1.41687098085243,1.42694419346957,1.4215223992607,1,0,0,1,"0"
1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.780091619999308,-0.0585570106977051,1,0,1,0,0,1,1,0,1,0,0,0,0.100656042688932,-0.183679461694548,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0.0967377903396252,1,0,1,0,0,0,1,0,1,0.692350715432528,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,-0.884870047759827,0.322569329163216,0,1,0,0,1,0,1,0,0,1,1,0,0,1,-0.519047072792045,1.61086122201615,-0.646598419249562,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,-0.253069330898656,-0.0650755852043919,-0.167045671757598,0,1,0,1,0,0.249405783409102,0.274809270739391,0.128964906501123,0.0105247989452684,1.10463664057417,0.129260666246221,0.00903842846171939,0.130191166971035,0.00750358129053493,2.35564306489599,0.129854237642003,0.0120757455184877,0,1,0,0,0,-0.356617601999581,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"1"
1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1.43196249148333,-0.0585570106977051,1,0,1,0,1,0,0,1,0,0,0,1,1.04812684106965,1.22912363196172,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0.0967377903396252,1,0,0,1,0,0,1,0,1,-0.934141010040384,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0.0644695693692023,-0.38700504760555,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0.119645706051255,-1.00888249066132,-0.646598419249562,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,-0.135515239922439,-0.0650755852043919,-0.167045671757598,1,0,0,1,0,0.249405783409102,0.274809270739391,0.128964906501123,0.0105247989452684,-0.154137481759158,0.129260666246221,0.00903842846171939,0.130191166971035,0.00750358129053493,-0.147384629597085,0.129854237642003,0.0120757455184877,0,0,1,0,0,-0.125674324069007,1.08361572267821,1.08134139430664,1.08497665795706,0,1,1,0,"0"
1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.780091619999308,-0.943689967825466,1,0,1,0,1,0,1,0,0,0,0,1,-1.25287366928352,-0.890081008522681,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,-0.435638659335413,0,1,1,0,1,0,0,1,0,-0.449022919904274,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,-0.315266277482409,1.74171808270075,0,1,0,0,0,0,1,0,0,1,1,0,1,0,-0.0852190636173486,-0.293621068661716,-0.00719636787141876,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0.334701123982428,-0.183682721675744,-0.167045671757598,0,1,0,1,0,-0.174986482087436,-0.173453726055128,-0.0641129084252592,-0.0153313813760795,-0.121160064764513,-0.063393994847044,-0.016841693307922,-0.064308455565578,-0.0185456677054158,-0.114597417592188,-0.0642724895394565,-0.0138427655335392,1,0,0,0,0,-1.43435289900892,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"0"
1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,-0.780091619999308,-0.0585570106977051,0,1,1,0,1,0,1,0,0,0,0,1,-0.0346969285083136,0.522722085133584,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0.0967377903396252,1,0,1,0,1,0,0,0,1,2.31884244090544,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,-0.695002124334021,0.677356517547599,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0.119645706051255,0.300989365677417,-0.646598419249562,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,-0.253069330898656,-0.0650755852043919,-0.167045671757598,0,1,0,1,0,0.249405783409102,0.274809270739391,0.128964906501123,0.0105247989452684,1.10463664057417,0.129260666246221,0.00903842846171939,0.130191166971035,0.00750358129053493,1.10412921764945,0.129854237642003,0.0120757455184877,0,0,0,1,0,0.259231139148615,1.08361572267821,1.08134139430664,1.08497665795706,0,1,1,0,"1"
1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-0.780091619999308,-0.943689967825466,0,1,1,0,1,0,0,1,0,0,0,1,-0.71146178449454,-0.183679461694548,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,-1.24660036121253,0,1,0,1,0,0,1,0,1,0.692350715432528,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1.58341295677565,-2.16094098952746,0,1,0,1,0,0,0,0,0,1,1,0,1,0,-0.29001029448458,0.498362306275252,0.0515840475194324,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,-0.135515239922439,0.0535315512669601,-0.167045671757598,0,1,0,1,0,1.34325848766937,1.4301877522247,1.27582206713883,1.21073840528543,1.10463664057417,1.27360434803735,1.21036336879012,1.28549368027375,1.21667920937313,1.10412921764945,1.28294180093407,1.21518267137159,1,0,0,0,0,-0.972466343147777,1.08361572267821,1.08134139430664,1.08497665795706,1,0,0,1,"0"
0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1.43196249148333,1.71170890355782,1,0,0,1,1,0,1,0,0,0,0,1,-0.170049899705559,1.93552517878985,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,-0.574931285436451,1,0,1,0,1,0,0,0,1,2.31884244090544,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,-1.07473797118563,-1.4513666127587,0,1,0,1,0,0,0,0,0,1,1,0,1,0,-0.393848134790162,-0.208830139310425,0.49192171825563,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,-0.253069330898656,-0.183682721675744,0.189162404335177,1,0,0,1,0,1.34325848766937,0.73699837965333,1.27582206713883,1.21073840528543,1.10463664057417,1.27360434803735,0.778121192144912,1.28549368027375,1.21667920937313,1.10412921764945,1.28294180093407,1.21518267137159,0,1,0,0,0,-0.433598694643105,1.08361572267821,1.08134139430664,1.08497665795706,0,1,0,1,"0"
1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,-0.780091619999308,-0.0585570106977051,0,1,0,1,1,0,1,0,0,0,0,1,1.58953872585863,4.76113136610238,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,-0.298442650199475,1,0,1,0,0,0,1,0,1,-0.934141010040384,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0.0644695693692023,-1.4513666127587,0,1,0,1,0,0,0,0,0,1,1,0,0,1,-0.519047072792045,-1.00888249066132,0.384352400674838,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,-0.253069330898656,-0.183682721675744,0.0704263789709185,0,1,0,1,0,-0.84444692085117,-0.880569210745915,-1.01789225413659,-1.18968880739489,-1.41291160409249,-1.0150830155449,-1.19228651186668,-1.02511134633168,-1.20167204679206,-1.39889847684362,-1.02323332565007,-1.19103118033462,0,0,0,1,0,0.644136602366238,1.08361572267821,1.08134139430664,1.08497665795706,0,1,0,1,"0"
1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,-0.0427402495050958,-0.943689967825466,1,0,0,1,1,0,1,0,1,0,0,0,-1.25287366928352,-0.890081008522681,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,-0.574931285436451,1,0,1,0,0,0,1,0,1,-0.934141010040384,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0.0644695693692023,-1.4513666127587,0,1,0,0,1,0,1,0,1,0,1,0,1,0,-0.415255008379591,0.343125882043536,0.161999345661161,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.253069330898656,-0.183682721675744,-0.0483096463933397,0,1,0,1,0,-0.366223750709757,-0.375447490081772,-0.230218870928735,-0.365369664327088,-0.268028976562556,-0.229135915656947,-0.367204093098612,-0.23163760739136,-0.371197694314988,-0.260619228482742,-0.231280837331359,-0.364724875440841,0,1,0,0,0,-0.279636509356056,-0.915915826367073,-0.929438528095853,-0.903702722473547,1,0,1,0,"0"
1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,-1.51744299049352,-0.943689967825466,1,0,1,0,1,0,1,0,0,0,0,1,-0.71146178449454,-0.183679461694548,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0.0967377903396252,1,0,1,0,1,0,0,0,1,3.94533416637835,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0.823941263072426,-0.032217859221167,0,1,0,0,1,0,1,0,0,1,1,0,0,1,-0.519047072792045,-1.00888249066132,0.384352400674838,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,-0.253069330898656,-0.0650755852043919,-0.167045671757598,0,1,0,1,0,1.34325848766937,1.4301877522247,1.27582206713883,1.21073840528543,1.10463664057417,1.27360434803735,1.21036336879012,1.28549368027375,1.21667920937313,1.10412921764945,1.28294180093407,1.21518267137159,1,0,0,0,0,-0.895485250504253,1.08361572267821,1.08134139430664,1.08497665795706,0,1,0,1,"0"
1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0.694611120989116,0.826575946430056,1,0,1,0,1,0,1,0,0,0,0,1,0.506714956280667,2.64192672561798,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,-1.24660036121253,1,0,0,1,1,0,0,1,0,-0.44068834652099,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,-0.111098210773124,-0.422133573621815,0,0,0,0,1,0,1,0,0,1,1,0,0,1,-0.519047072792045,0.300989365677417,-0.646598419249562,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,-0.253069330898656,-0.0650755852043919,-0.167045671757598,0,1,0,1,0,-0.84444692085117,-0.880569210745915,-1.01789225413659,0.0105247989452684,-0.154137481759158,-0.241503280147386,-0.344432486105985,-1.02511134633168,0.00750358129053493,-0.147384629597085,-0.243742700328938,-0.341919490181674,0,0,0,0,1,1.10602315822739,-0.915915826367073,-0.70950947408308,-0.903702722473547,1,0,0,1,"1"
1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-0.780091619999308,-0.943689967825466,1,0,1,0,1,0,1,0,0,0,0,1,-0.170049899705559,2.64192672561798,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,-0.209075888953284,1,0,1,0,0,1,0,1,0,0.0868428742326194,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,-0.200439227790158,0.331161846398574,0,0,0,1,0,0,0,0,0,1,1,0,1,0,-0.32871255572143,-0.0879857480333418,0.105396707468475,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,-0.224635669434692,-0.118685010047172,-0.0688575427372091,1,0,1,0,0,0.0623244908203401,0.077205243338202,-0.0671817220084941,-0.0372317450229502,-0.106927747018552,-0.0664560827470027,-0.0387623355271628,-0.0673998676151809,-0.0406095618556351,-0.100447188078043,-0.0673579747230885,-0.0357959237405994,0,1,0,0,0,-0.587560879930155,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"0"
1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,-0.780091619999308,-0.943689967825466,1,0,1,0,1,0,1,0,0,1,0,0,1.86024466825312,1.22912363196172,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,-0.109497630956385,1,0,0,1,1,0,0,1,0,0.0273205530935998,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,-0.156151419193053,0.0548144574724921,0,0,0,0,1,0,1,0,0,1,1,0,1,0,-0.24795030404161,0.219209423562529,-0.325372743689135,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,-0.187637352204052,-0.0885329710447544,-0.135426258712078,1,0,1,0,0,-0.440963731047564,-0.454391359446097,-0.44041104425782,-0.585340829904063,-0.728127370365044,-0.438867426926699,-0.587378940279801,-0.443377616921948,-0.592811389486859,-0.718063896849719,-0.442614898176678,-0.585226319013572,0,0,1,0,0,-0.0486932314254828,-0.915915826367073,-0.960856964383392,-0.903702722473547,1,0,1,0,"0"
1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.694611120989116,0.826575946430056,1,0,0,1,1,0,1,0,0,0,0,1,0.912773869872403,2.64192672561798,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,-0.748980824571064,1,0,1,0,0,1,0,1,0,-0.369814158711883,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,-0.0118189988889418,0.322956173135738,1,0,0,1,0,0,0,0,0,1,1,0,1,0,-0.433540740729035,-0.0166660605345383,0.234214158441305,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.219097362585606,-0.132661084935973,-0.038980876966282,1,0,0,0,0,0.276989310417412,0.303944284461758,0.257207994453022,0.300864296832625,0.150368186816206,0.257222693661681,0.299646765287768,0.259378625452915,0.30001105067814,0.155364731091008,0.258794017477601,0.303115156263171,0,1,0,0,0,-0.433598694643105,1.08361572267821,1.08134139430664,1.08497665795706,1,0,0,1,"1"
1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,-0.780091619999308,-0.0585570106977051,0,1,0,1,1,0,1,0,0,0,0,1,-0.71146178449454,0.522722085133584,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,-0.259688769966165,1,0,1,0,0,1,0,1,0,0.0286750463359802,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0.444205416220814,-0.741792235989933,0,1,0,1,0,0,0,0,0,1,1,0,1,0,-0.405558050017392,-0.214768769618062,0.389194349742269,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0.0995929420299944,-0.0650755852043919,-0.167045671757598,0,1,0,1,0,2.43711119192964,0.706731260425031,2.42267922777654,2.41095201162559,2.36341076290751,2.41794802982847,2.41168830911852,2.44079619357647,2.42585483745573,2.35564306489599,2.43602936422614,2.4182895972247,1,0,0,0,0,-1.20340962107835,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"0"
1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,-1.51744299049352,-0.943689967825466,0,1,0,1,1,0,1,0,0,0,0,1,-1.65893258287526,-0.890081008522681,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,-0.313022192321664,1,0,1,0,1,0,0,0,1,-0.934141010040384,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1.58341295677565,-0.741792235989933,0,1,0,0,1,0,1,0,0,1,1,0,1,0,-0.471513441180886,-0.00806153779688059,0.319718033866018,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,-0.253069330898656,-0.0650755852043919,-0.167045671757598,0,1,0,1,0,1.34325848766937,1.4301877522247,1.27582206713883,1.21073840528543,1.10463664057417,1.27360434803735,1.21036336879012,1.28549368027375,1.21667920937313,1.10412921764945,1.28294180093407,1.21518267137159,0,1,0,0,0,-0.587560879930155,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"0"
